0,0,0
35173915,513,523,504
35174917,512,523,503
35175917,514,521,504
35176919,514,524,505
35177920,515,524,505
35178921,514,523,503
35179922,516,524,500
35180923,514,525,501
35181925,513,522,501
35182926,510,522,501
35183927,515,524,503
35184928,514,523,504
35185930,514,523,503
35186931,512,524,503
35187933,513,521,503
35188933,515,521,503
35189935,515,524,503
35190936,513,523,501
35191938,512,525,501
35192938,514,522,501
35193939,514,523,501
35194941,515,524,502
35195942,515,524,504
35196944,513,523,503
35197944,514,521,503
35198946,515,522,502
35199947,513,526,504
35200949,511,521,504
35201949,515,526,502
35202951,513,522,501
35203952,512,523,502
35204954,513,523,501
35205954,513,526,502
35206956,513,523,504
35207957,514,520,504
35208958,511,521,503
35209960,512,523,504
35210960,513,525,504
35211962,512,524,504
35212963,514,526,502
35213965,515,523,502
35214965,514,522,502
35215967,513,522,501
35216968,514,523,501
35217970,514,524,503
35218970,514,523,504
35219972,512,524,504
35220973,514,522,503
35221975,513,524,504
35222976,514,523,504
35223976,516,523,501
35224978,513,521,500
35225979,514,525,500
35226981,513,522,501
35227981,513,525,501
35228983,515,521,503
35229984,520,524,504
35230986,515,523,503
35231986,516,524,503
35232988,513,524,502
35233989,511,524,504
35234991,515,523,501
35235992,511,522,501
35236993,511,523,501
35237994,516,523,501
35238995,516,522,501
35239997,514,524,502
35240997,511,521,502
35241999,514,521,503
35243000,512,522,504
35244002,514,523,503
35245002,514,523,504
35246004,516,521,502
35247005,514,525,501
35248007,512,523,501
35249008,512,525,501
35250009,516,520,502
35251010,515,522,504
35252012,515,522,504
35253013,513,523,503
35254013,514,525,503
35255015,514,523,503
35256016,513,521,503
35257018,515,523,504
35258019,511,522,501
35259020,514,526,502
35260021,512,525,502
35261023,514,522,502
35262024,514,524,503
35263025,515,521,503
35264026,513,522,503
35265028,514,523,504
35266029,514,523,504
35267030,513,522,504
35268031,513,524,504
35269032,512,523,500
35270034,513,522,500
35271035,514,524,501
35272036,514,521,501
35273037,513,524,504
35274039,513,523,503
35275040,512,525,503
35276041,513,526,504
35277042,511,526,503
35278044,516,524,504
35279045,515,524,504
35280046,514,525,501
35281047,511,523,501
35282049,512,522,501
35283050,515,523,501
35284051,514,523,503
35285052,514,525,501
35286053,512,524,505
35287055,513,525,504
35288056,511,525,504
35289057,516,523,504
35290058,514,524,504
35291060,515,522,502
35292061,512,522,500
35293062,515,520,501
35294063,516,522,502
35295065,514,524,503
35296066,513,523,503
35297068,515,524,503
35298068,514,524,503
35299069,514,523,505
35300071,512,524,502
35301072,515,524,504
35302073,515,526,501
35303074,512,524,502
35304076,514,523,502
35305077,516,523,501
35306078,514,521,503
35307079,513,522,503
35308081,512,522,503
35309082,514,523,502
35310084,512,522,503
35311084,514,522,504
35312086,514,524,503
35313087,514,524,501
35314088,514,524,501
35315089,515,523,500
35316090,515,523,501
35317092,514,523,502
35318093,514,524,502
35319094,515,524,504
35320095,514,523,503
35321097,514,523,504
35322098,513,525,503
35323100,513,525,504
35324100,515,524,501
35325102,516,522,502
35326103,512,525,502
35327105,512,524,502
35328105,515,524,502
35329106,514,523,503
35330108,513,522,502
35331109,514,525,504
35332111,512,522,505
35333111,513,525,503
35334113,515,524,504
35335114,515,525,502
35336116,515,523,501
35337116,515,522,501
35338118,512,524,501
35339119,513,522,502
35340121,513,524,503
35341121,515,524,504
35342123,516,524,504
35343124,512,523,503
35344125,512,523,503
35345127,513,525,504
35346127,515,525,502
35347129,514,521,501
35348130,514,524,501
35349132,510,523,501
35350132,513,522,501
35351134,514,523,504
35352135,512,524,503
35353137,511,523,503
35354137,511,523,503
35355139,511,523,503
35356140,514,523,503
35357142,513,524,501
35358143,514,521,501
35359143,510,523,501
35360145,514,523,500
35361146,514,523,501
35362148,516,522,503
35363148,514,523,504
35364150,514,522,504
35365151,514,522,502
35366153,514,525,503
35367154,511,523,504
35368155,513,522,501
35369156,512,521,502
35370158,513,522,502
35371159,515,524,501
35372160,515,524,501
35373161,515,522,503
35374162,512,524,504
35375164,513,526,503
35376164,514,524,504
35377166,513,523,503
35378167,514,524,505
35379169,512,523,501
35380170,513,523,501
35381171,514,523,502
35382172,514,524,501
35383174,513,521,501
35384175,513,523,504
35385176,513,522,504
35386177,512,524,504
35387179,514,522,503
35388180,512,522,504
35389180,512,523,504
35390182,513,522,502
35391183,514,523,501
35392185,513,525,501
35393186,514,523,501
35394187,513,524,501
35395188,513,522,504
35396190,512,521,503
35397191,512,524,503
35398192,513,525,504
35399193,514,525,504
35400195,515,523,503
35401196,514,522,503
35402198,513,523,501
35403198,513,525,501
35404199,512,523,501
35405201,513,521,499
35406202,513,524,502
35407203,511,522,504
35408204,516,523,503
35409206,515,524,504
35410207,514,524,503
35411208,515,520,503
35412209,513,523,503
35413211,514,524,502
35414212,516,525,502
35415214,513,523,502
35416214,514,523,501
35417216,514,524,503
35418217,514,525,503
35419218,512,523,504
35420219,513,523,504
35421220,513,523,503
35422222,514,522,503
35423223,512,523,504
35424224,513,524,502
35425225,515,523,502
35426227,512,522,501
35427228,513,524,501
35428230,514,526,505
35429230,514,523,503
35430232,512,523,504
35431233,511,521,504
35432235,511,520,503
35433235,513,524,504
35434236,513,525,503
35435238,515,521,501
35436239,512,522,501
35437240,512,521,501
35438241,514,525,501
35439243,513,522,503
35440244,516,521,504
35441246,515,522,503
35442246,513,522,503
35443248,512,522,504
35444249,513,525,503
35445251,516,523,502
35446251,515,521,501
35447252,514,522,501
35448254,512,521,501
35449255,516,524,500
35450257,513,526,503
35451257,514,524,504
35452259,513,521,504
35453260,514,523,504
35454262,512,522,504
35455262,514,526,504
35456264,514,526,504
35457265,515,522,501
35458267,510,521,501
35459267,512,526,502
35460269,513,523,502
35461270,513,523,505
35462272,512,523,504
35463273,514,521,505
35464273,512,523,503
35465275,511,526,504
35466276,515,523,505
35467278,513,523,504
35468278,511,521,502
35469280,510,522,502
35470281,515,524,502
35471283,514,521,501
35472283,515,524,501
35473285,514,522,504
35474286,513,524,502
35475288,511,524,504
35476289,514,526,503
35477289,515,524,504
35478291,512,523,502
35479292,512,524,500
35480294,512,522,501
35481294,513,523,501
35482296,515,524,501
35483297,515,522,501
35484299,512,523,503
35485299,514,522,503
35486301,512,524,503
35487302,515,525,504
35488304,515,524,503
35489305,512,522,502
35490306,513,521,501
35491307,512,523,501
35492308,512,524,501
35493310,511,523,500
35494310,514,522,502
35495312,514,522,504
35496313,510,524,504
35497315,516,522,503
35498316,512,524,503
35499317,513,521,504
35500318,513,521,502
35501320,512,523,501
35502321,515,523,502
35503322,514,524,502
35504323,512,523,502
35505325,514,521,501
35506326,512,523,503
35507326,514,522,503
35508328,513,522,503
35509329,513,525,505
35510331,512,521,503
35511332,513,522,504
35512333,514,525,502
35513334,513,526,501
35514336,514,525,500
35515337,511,523,500
35516338,516,521,501
35517339,513,523,503
35518341,515,526,502
35519342,512,523,504
35520343,513,521,502
35521344,514,522,502
35522345,513,523,503
35523347,515,525,501
35524348,516,525,501
35525349,513,525,501
35526350,514,520,501
35527352,512,524,501
35528353,515,526,504
35529354,513,523,503
35530355,510,523,503
35531357,512,523,504
35532358,515,521,503
35533360,513,524,503
35534360,513,526,502
35535362,514,524,502
35536363,512,520,502
35537364,515,521,500
35538365,513,525,502
35539366,513,523,505
35540368,514,523,504
35541369,512,524,505
35542370,514,523,503
35543371,513,522,504
35544373,515,525,503
35545374,515,522,501
35546376,514,524,502
35547376,514,522,502
35548378,513,526,502
35549379,514,522,502
35550381,514,525,503
35551381,514,524,503
35552382,512,523,502
35553384,515,522,503
35554385,512,523,503
35555386,513,526,502
35556387,511,523,501
35557389,512,523,501
35558390,511,522,501
35559392,515,523,501
35560392,512,525,500
35561394,513,524,503
35562395,517,522,504
35563397,513,521,504
35564397,515,523,502
35565399,514,524,503
35566400,512,526,504
35567401,514,526,502
35568403,514,522,500
35569403,514,525,501
35570405,512,525,501
35571406,513,522,501
35572408,515,523,504
35573408,509,523,502
35574410,515,522,503
35575411,515,524,502
35576413,512,526,502
35577413,513,522,505
35578415,513,523,502
35579416,513,525,501
35580418,515,524,502
35581419,510,523,502
35582419,513,521,502
35583421,513,526,504
35584422,515,524,503
35585424,513,525,503
35586424,514,524,504
35587426,512,522,504
35588427,514,525,504
35589429,515,525,504
35590429,514,523,501
35591431,515,524,499
35592432,510,526,502
35593434,515,523,501
35594435,515,520,504
35595436,513,524,504
35596437,514,522,504
35597438,510,522,502
35598440,511,524,502
35599440,514,523,502
35600442,511,524,503
35601443,512,523,501
35602445,512,523,501
35603445,512,523,501
35604447,514,525,501
35605448,515,522,504
35606450,512,526,502
35607451,514,522,503
35608452,509,523,503
35609453,514,523,503
35610455,512,523,504
35611456,514,524,504
35612456,514,521,501
35613458,511,526,500
35614459,513,523,500
35615461,512,522,501
35616462,515,523,504
35617463,514,523,503
35618464,514,526,504
35619466,513,523,505
35620467,513,523,503
35621468,512,523,503
35622469,514,522,502
35623471,514,526,501
35624472,511,526,501
35625473,515,524,502
35626474,516,523,502
35627475,516,525,504
35628477,514,521,505
35629478,513,522,504
35630479,512,522,503
35631480,513,522,505
35632482,511,522,505
35633483,513,520,504
35634484,515,523,502
35635485,513,522,502
35636487,514,525,502
35637488,514,522,500
35638489,512,523,502
35639490,514,524,504
35640492,515,524,504
35641493,512,525,502
35642494,516,521,504
35643495,513,523,503
35644496,515,524,503
35645498,511,524,500
35646499,511,524,501
35647500,515,521,501
35648501,515,524,501
35649503,512,520,504
35650504,515,525,503
35651505,512,525,504
35652506,511,524,504
35653508,512,522,502
35654509,515,521,502
35655511,515,525,503
35656511,511,523,501
35657512,515,525,501
35658514,513,524,501
35659515,512,522,502
35660516,512,522,503
35661517,513,522,502
35662519,513,523,504
35663520,514,522,503
35664521,511,522,504
35665522,512,523,505
35666524,515,524,504
35667525,515,522,502
35668527,512,524,500
35669527,514,525,501
35670529,513,524,501
35671530,513,522,503
35672531,514,524,505
35673532,513,523,503
35674533,513,522,504
35675535,514,523,503
35676536,513,525,503
35677538,513,526,504
35678538,515,524,501
35679540,514,525,501
35680541,512,521,501
35681543,514,521,501
35682543,512,525,502
35683545,513,522,502
35684546,515,523,503
35685548,512,525,502
35686548,512,522,503
35687549,515,524,504
35688551,514,524,504
35689552,516,522,501
35690554,514,524,501
35691554,511,524,501
35692556,513,521,501
35693557,513,525,503
35694559,514,524,504
35695559,515,522,504
35696561,512,524,503
35697562,516,524,505
35698564,513,522,503
35699564,515,522,502
35700566,514,526,501
35701567,516,522,501
35702568,510,523,501
35703570,515,523,502
35704570,512,524,504
35705572,516,525,503
35706573,515,525,504
35707575,513,523,505
35708575,515,524,503
35709577,512,523,502
35710578,514,526,504
35711580,512,524,501
35712581,515,521,502
35713582,511,522,502
35714583,514,524,501
35715585,515,524,504
35716586,514,522,502
35717586,515,521,503
35718588,514,524,505
35719589,513,523,504
35720591,515,523,505
35721591,514,523,503
35722593,514,520,501
35723594,515,523,501
35724596,510,526,501
35725597,512,521,501
35726598,513,524,504
35727599,513,522,502
35728601,513,523,502
35729602,513,526,504
35730603,514,522,504
35731604,515,523,503
35732605,515,524,503
35733607,511,523,500
35734607,513,522,501
35735609,512,524,501
35736610,515,523,501
35737612,512,525,502
35738613,515,524,503
35739614,513,522,503
35740615,511,523,503
35741617,516,522,502
35742618,514,524,504
35743619,516,522,504
35744620,515,521,502
35745622,514,522,501
35746623,512,523,502
35747623,513,524,502
35748625,514,524,502
35749626,514,523,504
35750628,513,523,503
35751629,513,523,504
35752630,514,521,503
35753631,514,524,504
35754633,516,521,504
35755634,514,524,501
35756635,510,525,501
35757636,516,523,502
35758638,516,523,501
35759639,515,521,501
35760641,515,522,503
35761641,513,524,503
35762642,514,523,504
35763644,515,524,503
35764645,514,522,504
35765646,515,524,504
35766647,515,523,500
35767649,514,523,501
35768650,514,523,501
35769651,513,525,501
35770652,513,521,501
35771654,515,521,503
35772655,512,523,504
35773657,515,523,503
35774657,513,525,503
35775659,514,524,503
35776660,514,523,504
35777661,514,523,501
35778662,513,523,501
35779663,515,522,501
35780665,516,522,501
35781666,516,524,500
35782667,509,523,503
35783668,515,523,503
35784670,514,525,504
35785671,513,522,505
35786673,512,523,504
35787673,514,521,504
35788675,512,523,502
35789676,513,524,502
35790678,512,524,501
35791678,514,523,502
35792679,513,525,501
35793681,515,525,503
35794682,514,524,503
35795683,513,523,503
35796684,512,523,505
35797686,514,523,503
35798687,514,524,504
35799689,515,524,500
35800689,512,522,501
35801691,514,522,501
35802692,512,522,502
35803694,514,524,502
35804694,513,525,503
35805696,514,522,504
35806697,512,520,503
35807698,513,524,503
35808700,514,525,505
35809700,513,522,503
35810702,513,525,502
35811703,512,523,501
35812705,513,523,501
35813705,515,523,501
35814707,514,523,500
35815708,512,524,503
35816710,513,524,503
35817710,513,522,503
35818712,512,521,502
35819713,513,524,502
35820715,514,521,505
35821716,513,521,502
35822716,513,522,499
35823718,514,523,501
35824719,512,524,501
35825721,514,523,502
35826721,514,522,503
35827723,512,522,505
35828724,512,521,504
35829726,513,522,503
35830727,514,524,504
35831728,514,522,505
35832729,513,522,503
35833731,513,523,501
35834732,514,522,501
35835732,515,522,502
35836734,514,523,501
35837735,514,522,504
35838737,514,522,503
35839737,515,524,504
35840739,513,522,504
35841740,511,522,503
35842742,512,524,504
35843743,515,523,503
35844744,515,523,501
35845745,513,523,501
35846747,511,524,501
35847748,513,523,501
35848749,514,522,503
35849750,515,524,504
35850752,513,525,504
35851753,514,525,502
35852753,511,523,504
35853755,513,522,503
35854756,515,524,503
35855758,513,525,501
35856759,516,526,501
35857760,514,523,501
35858761,513,522,501
35859763,513,525,501
35860764,512,523,503
35861765,512,523,504
35862766,512,523,503
35863768,512,523,503
35864769,514,520,504
35865769,514,523,504
35866771,514,524,501
35867772,515,526,501
35868774,513,524,502
35869775,515,524,502
35870776,513,525,501
35871777,514,522,502
35872779,514,525,504
35873780,514,525,504
35874781,514,522,503
35875782,513,520,504
35876784,515,523,503
35877785,513,525,502
35878786,515,525,501
35879787,512,526,501
35880788,512,523,502
35881790,515,523,502
35882791,514,523,504
35883792,514,523,504
35884793,513,524,503
35885795,513,524,503
35886796,514,526,504
35887797,515,525,503
35888798,511,524,500
35889800,515,525,501
35890801,514,524,501
35891803,513,522,501
35892803,514,524,501
35893805,513,525,503
35894806,513,521,503
35895808,509,525,502
35896808,513,523,502
35897809,516,526,502
35898811,513,522,504
35899812,513,522,501
35900813,511,526,501
35901814,512,525,501
35902816,514,524,501
35903817,513,523,501
35904819,515,525,504
35905819,514,524,503
35906821,512,524,504
35907822,513,524,504
35908824,515,523,504
35909824,514,522,504
35910825,515,523,501
35911827,513,523,502
35912828,514,525,502
35913829,514,525,501
35914830,515,524,501
35915832,513,523,505
35916833,512,525,504
35917835,515,522,504
35918835,514,523,504
35919837,511,521,504
35920838,515,523,504
35921840,513,525,501
35922840,510,522,500
35923842,513,523,502
35924843,513,524,502
35925844,513,526,502
35926845,516,523,504
35927846,514,523,503
35928848,512,523,504
35929849,512,525,503
35930851,513,522,502
35931851,514,526,504
35932853,514,521,501
35933854,513,525,501
35934856,515,523,501
35935856,512,521,501
35936858,513,523,501
35937859,513,525,504
35938861,516,524,502
35939862,515,523,504
35940862,514,524,505
35941864,511,525,504
35942865,513,524,502
35943867,513,523,501
35944867,513,526,501
35945869,515,523,501
35946870,513,525,500
35947872,512,524,501
35948872,513,525,504
35949874,512,524,503
35950875,514,524,504
35951877,513,523,504
35952878,512,525,503
35953879,515,523,503
35954880,514,526,502
35955881,514,523,502
35956883,513,526,501
35957883,515,521,502
35958885,514,524,502
35959886,513,525,504
35960888,514,525,505
35961888,512,523,503
35962890,512,523,503
35963891,516,526,504
35964893,515,522,504
35965894,514,525,503
35966895,514,520,502
35967896,512,524,502
35968898,515,521,502
35969899,514,523,502
35970899,514,523,503
35971901,516,521,503
35972902,515,522,504
35973904,513,524,504
35974904,514,523,503
35975906,513,524,504
35976907,514,521,503
35977909,510,524,501
35978910,510,524,500
35979911,514,525,499
35980912,515,523,501
35981914,515,525,503
35982915,514,522,503
35983916,512,524,504
35984917,512,523,503
35985918,513,525,503
35986920,516,524,503
35987921,514,521,503
35988922,514,523,501
35989923,514,523,501
35990925,515,526,501
35991926,513,526,501
35992927,513,522,503
35993928,514,523,503
35994930,514,525,502
35995931,513,524,503
35996932,514,522,504
35997933,515,523,504
35998935,514,521,503
35999936,514,523,501
36000937,514,525,501
36001938,515,523,501
36002939,512,522,501
36003941,513,524,502
36004942,515,520,505
36005943,514,523,504
36006944,513,524,504
36007946,514,524,504
36008947,513,520,502
36009948,514,523,503
36010949,513,524,501
36011951,511,523,502
36012952,513,526,501
36013954,514,524,501
36014954,513,522,501
36015955,513,524,504
36016957,511,525,503
36017958,514,526,502
36018959,513,523,503
36019960,515,522,504
36020962,512,525,502
36021963,514,522,501
36022965,513,523,501
36023965,515,522,501
36024967,513,523,500
36025968,515,525,501
36026970,513,524,503
36027970,512,525,504
36028972,515,522,504
36029973,513,523,504
36030974,515,521,503
36031975,514,523,503
36032976,509,523,500
36033978,514,526,501
36034979,512,520,501
36035981,513,523,502
36036981,514,521,501
36037983,513,524,504
36038984,515,523,504
36039986,512,523,503
36040986,514,525,503
36041988,512,522,504
36042989,512,525,504
36043991,512,523,502
36044991,512,524,501
36045992,512,522,502
36046994,514,521,502
36047995,512,522,501
36048997,513,524,504
36049997,513,524,503
36050999,512,521,503
36052000,515,522,503
36053002,515,523,504
36054002,513,524,504
36055004,516,525,500
36056005,514,524,500
36057007,514,524,501
36058007,515,523,501
36059009,513,524,501
36060010,516,526,503
36061011,515,523,504
36062013,512,522,502
36063013,515,526,503
36064015,514,526,504
36065016,514,526,503
36066018,515,523,502
36067018,511,523,501
36068020,511,522,501
36069021,514,524,501
36070023,514,525,501
36071023,512,524,504
36072025,512,523,503
36073026,514,523,504
36074028,515,524,503
36075029,514,524,504
36076029,515,523,504
36077031,513,524,502
36078032,514,523,502
36079034,515,522,502
36080034,514,524,502
36081036,514,524,502
36082037,513,524,504
36083039,514,523,505
36084039,514,524,502
36085041,516,525,504
36086042,516,525,504
36087044,515,525,504
36088045,514,521,505
36089046,513,523,501
36090047,514,522,502
36091048,513,523,501
36092050,513,522,501
36093050,515,524,504
36094052,512,522,505
36095053,513,522,505
36096055,512,525,504
36097055,515,524,504
36098057,514,523,503
36099058,513,524,503
36100060,511,522,501
36101061,512,526,501
36102062,514,526,501
36103063,515,523,501
36104065,514,524,504
36105066,512,522,504
36106066,513,522,503
36107068,514,526,503
36108069,511,525,504
36109071,514,524,504
36110071,513,520,503
36111073,511,520,501
36112074,515,525,501
36113076,514,525,500
36114077,516,521,501
36115078,513,522,504
36116079,513,524,503
36117081,513,526,504
36118082,513,523,504
36119083,514,523,504
36120084,512,521,502
36121085,512,525,503
36122087,511,524,501
36123087,516,526,501
36124089,515,522,501
36125090,515,522,502
36126092,512,523,504
36127093,514,524,503
36128094,515,524,503
36129095,514,523,503
36130097,513,522,504
36131098,514,524,503
36132099,513,522,503
36133100,515,524,502
36134102,514,523,501
36135103,514,522,501
36136103,512,524,502
36137105,514,520,504
36138106,513,524,503
36139108,513,525,503
36140109,512,524,504
36141110,515,524,502
36142111,514,523,504
36143113,514,525,503
36144114,514,526,501
36145115,512,522,501
36146116,514,523,501
36147118,514,522,501
36148119,513,524,502
36149121,514,523,502
36150121,514,525,503
36151122,510,520,504
36152124,515,525,503
36153125,514,522,504
36154126,514,523,501
36155127,514,527,501
36156129,514,523,500
36157130,514,520,500
36158131,514,522,501
36159132,515,526,504
36160134,515,522,503
36161135,514,525,503
36162137,515,522,505
36163137,514,524,504
36164139,510,523,502
36165140,515,522,503
36166141,513,522,502
36167142,513,523,502
36168143,514,524,501
36169145,511,523,502
36170146,514,523,504
36171147,515,524,503
36172148,514,526,504
36173150,515,522,503
36174151,513,524,503
36175153,514,522,504
36176153,512,526,501
36177155,516,522,502
36178156,513,522,501
36179158,514,523,500
36180158,513,524,501
36181159,513,525,502
36182161,515,523,504
36183162,512,524,504
36184163,514,523,502
36185164,514,521,503
36186166,514,523,503
36187167,513,524,502
36188169,512,521,501
36189169,514,522,501
36190171,515,523,501
36191172,514,524,501
36192174,514,523,504
36193174,513,523,503
36194176,512,521,504
36195177,513,524,504
36196178,513,522,502
36197180,516,525,503
36198180,516,524,502
36199182,512,521,501
36200183,514,524,501
36201185,512,525,502
36202185,514,523,502
36203187,514,525,503
36204188,511,525,504
36205190,513,522,503
36206190,512,523,504
36207192,516,525,503
36208193,515,524,502
36209195,515,524,502
36210196,512,523,501
36211196,515,522,502
36212198,511,522,501
36213199,516,522,502
36214201,512,522,504
36215201,514,522,504
36216203,514,520,504
36217204,513,521,504
36218206,511,523,504
36219206,515,524,503
36220208,513,521,504
36221209,513,522,501
36222211,512,521,501
36223212,513,523,500
36224212,514,525,500
36225214,515,526,503
36226215,513,524,504
36227217,512,520,502
36228217,514,524,504
36229219,511,523,504
36230220,513,521,503
36231222,515,523,503
36232223,514,521,501
36233224,515,523,501
36234225,515,526,501
36235227,513,525,501
36236228,514,523,504
36237229,510,524,504
36238230,515,522,503
36239232,515,525,502
36240233,512,524,503
36241233,516,525,504
36242235,512,523,503
36243236,513,525,501
36244238,513,524,502
36245239,513,522,501
36246240,513,522,501
36247241,514,523,502
36248243,511,523,503
36249244,514,523,502
36250245,514,524,504
36251246,514,525,503
36252248,514,525,503
36253249,511,525,504
36254249,514,522,501
36255251,513,522,502
36256252,515,523,501
36257254,513,522,502
36258255,513,524,504
36259256,511,524,503
36260257,514,526,503
36261259,513,524,503
36262260,514,525,503
36263261,513,520,504
36264262,514,522,504
36265264,514,525,501
36266265,515,523,501
36267266,515,522,501
36268267,513,523,501
36269268,511,523,500
36270270,511,522,504
36271271,513,523,503
36272272,515,523,503
36273273,513,522,502
36274275,512,523,503
36275276,512,523,504
36276277,513,523,500
36277278,514,523,501
36278280,514,523,501
36279281,513,521,501
36280282,510,523,501
36281283,515,523,503
36282285,513,522,503
36283286,511,522,503
36284288,515,523,503
36285288,513,521,504
36286289,512,523,504
36287291,514,526,501
36288292,515,523,501
36289293,514,525,501
36290294,513,523,501
36291296,514,524,501
36292297,513,521,504
36293299,513,524,503
36294299,513,525,504
36295301,512,520,504
36296302,511,523,504
36297304,512,521,504
36298304,516,525,502
36299305,515,522,501
36300307,514,524,501
36301308,510,522,501
36302309,513,523,502
36303310,516,522,505
36304312,515,524,503
36305313,514,525,503
36306315,512,521,503
36307315,510,521,501
36308317,516,524,503
36309318,513,525,502
36310320,514,523,501
36311320,513,524,502
36312322,510,523,501
36313323,512,525,501
36314324,513,522,504
36315325,512,522,503
36316326,514,524,503
36317328,512,523,502
36318329,516,524,503
36319331,519,524,503
36320331,512,525,502
36321333,512,522,501
36322334,516,520,500
36323336,513,521,500
36324336,515,522,501
36325338,516,524,503
36326339,516,523,505
36327341,514,524,504
36328341,512,524,503
36329342,513,525,503
36330344,512,525,503
36331345,514,525,505
36332347,515,524,501
36333347,512,523,502
36334349,512,524,501
36335350,513,523,502
36336352,512,521,504
36337352,514,523,502
36338354,514,523,502
36339355,512,526,504
36340357,512,523,504
36341358,514,523,503
36342359,515,521,504
36343360,514,521,502
36344361,515,523,501
36345363,512,523,501
36346363,515,522,501
36347365,515,522,502
36348366,515,523,504
36349368,513,522,503
36350368,512,525,504
36351370,516,526,503
36352371,516,525,502
36353373,513,525,503
36354374,514,522,501
36355375,511,522,501
36356376,512,522,501
36357378,514,522,501
36358379,511,523,504
36359379,512,522,504
36360381,511,522,504
36361382,513,523,504
36362384,515,525,502
36363384,514,525,504
36364386,515,520,503
36365387,512,524,501
36366389,511,523,502
36367390,512,525,501
36368391,513,526,499
36369392,513,523,504
36370394,514,523,503
36371395,511,522,504
36372396,513,526,503
36373397,515,526,504
36374398,514,525,503
36375400,513,524,503
36376401,513,523,502
36377402,513,523,502
36378403,513,524,502
36379405,511,521,502
36380406,516,523,505
36381407,512,524,504
36382408,510,526,502
36383410,514,525,503
36384411,514,525,503
36385412,512,524,504
36386413,513,522,504
36387415,513,524,501
36388416,510,523,501
36389417,514,522,500
36390418,513,522,501
36391419,514,522,501
36392421,514,521,504
36393422,512,524,502
36394423,514,523,503
36395424,514,522,504
36396426,513,524,503
36397427,513,523,504
36398428,515,521,501
36399429,511,524,501
36400431,515,523,501
36401432,514,523,501
36402434,516,524,501
36403434,510,524,503
36404435,515,525,503
36405437,514,525,502
36406438,514,523,503
36407439,512,523,503
36408440,512,523,503
36409442,512,522,502
36410443,513,523,501
36411444,512,521,502
36412445,512,521,501
36413447,516,523,501
36414448,515,521,504
36415450,512,522,504
36416450,511,521,505
36417452,513,522,503
36418453,515,522,503
36419454,515,523,503
36420455,515,521,501
36421456,516,525,501
36422458,512,524,501
36423459,513,523,501
36424461,514,523,501
36425461,516,521,504
36426463,515,524,504
36427464,514,524,503
36428466,514,522,503
36429466,514,523,503
36430468,515,522,502
36431469,513,524,501
36432471,512,522,501
36433471,514,524,501
36434472,514,524,501
36435474,515,523,500
36436475,514,522,503
36437477,512,525,504
36438477,512,522,502
36439479,514,522,504
36440480,513,522,502
36441482,512,522,503
36442482,512,523,501
36443484,510,522,500
36444485,512,524,501
36445487,512,525,501
36446487,513,525,501
36447489,515,524,503
36448490,514,523,504
36449491,512,524,504
36450493,514,524,503
36451493,513,524,504
36452495,515,525,504
36453496,514,523,502
36454498,513,521,502
36455498,514,523,502
36456500,513,525,501
36457501,513,524,502
36458503,513,524,502
36459503,513,520,504
36460505,512,522,503
36461506,515,524,505
36462508,514,526,504
36463509,515,523,503
36464509,515,522,502
36465511,513,521,501
36466512,511,522,500
36467514,513,522,502
36468514,513,525,502
36469516,512,522,504
36470517,513,521,504
36471519,514,523,503
36472520,512,524,502
36473521,512,523,503
36474522,515,522,502
36475524,513,523,501
36476525,514,526,501
36477526,514,522,501
36478527,513,525,501
36479528,512,524,501
36480530,513,525,503
36481530,512,524,502
36482532,514,525,503
36483533,512,526,504
36484535,514,522,504
36485536,515,525,503
36486537,515,524,501
36487538,512,523,501
36488540,514,522,500
36489541,510,525,500
36490542,515,523,501
36491543,515,524,504
36492545,514,525,504
36493546,511,521,503
36494546,513,524,502
36495548,515,523,503
36496549,515,522,502
36497551,515,525,501
36498552,513,524,502
36499553,515,524,501
36500554,512,522,502
36501556,515,526,501
36502557,511,523,504
36503558,513,522,504
36504559,512,525,503
36505561,513,525,503
36506562,513,522,505
36507563,512,522,504
36508564,514,523,504
36509565,515,524,501
36510567,513,522,502
36511568,514,523,502
36512569,512,524,500
36513570,514,523,502
36514572,514,524,503
36515573,512,524,503
36516574,513,522,504
36517575,512,521,504
36518577,515,523,503
36519578,515,522,502
36520579,511,522,501
36521580,512,521,501
36522582,513,525,501
36523583,513,522,501
36524584,515,521,503
36525585,512,523,504
36526586,513,524,504
36527588,515,521,504
36528589,514,524,502
36529590,512,523,501
36530591,515,523,504
36531593,514,523,501
36532594,514,525,501
36533596,514,523,502
36534596,511,523,502
36535598,514,523,504
36536599,513,522,503
36537601,515,523,503
36538601,512,522,503
36539602,514,523,504
36540604,512,524,504
36541605,516,525,504
36542606,516,523,502
36543607,516,524,502
36544609,512,521,501
36545610,511,523,500
36546612,513,523,503
36547612,513,522,503
36548614,513,521,503
36549615,513,524,504
36550617,513,521,505
36551617,511,522,502
36552619,513,524,503
36553620,515,526,500
36554621,515,525,501
36555622,513,525,501
36556623,512,522,501
36557625,514,523,504
36558626,514,524,504
36559628,512,523,503
36560628,514,525,503
36561630,513,523,501
36562631,512,524,503
36563633,515,522,504
36564633,515,525,501
36565635,513,523,501
36566636,512,526,501
36567638,511,526,501
36568639,515,522,502
36569639,510,522,503
36570641,513,522,503
36571642,515,522,502
36572644,511,521,504
36573644,514,524,503
