3318,2.28,1.13
3335,2.28,1.13
3352,2.28,1.12
3368,2.28,1.13
3385,2.28,1.13
3401,2.28,1.13
3419,2.28,1.13
3435,2.28,1.12
3451,2.28,1.12
3468,2.28,1.13
3485,2.28,1.13
3502,2.28,1.12
3518,2.28,1.13
3534,2.28,1.13
3552,2.28,1.13
3568,2.28,1.13
3585,2.28,1.13
3601,2.28,1.12
3618,2.28,1.13
3635,2.28,1.13
3651,2.28,1.13
3667,2.28,1.13
3685,2.28,1.13
3701,2.28,1.13
3718,2.28,1.13
3734,2.28,1.13
3751,2.28,1.13
3768,2.28,1.13
3784,2.28,1.13
3801,2.28,1.13
3818,2.28,1.13
3834,2.28,1.12
3851,2.28,1.13
3867,2.28,1.13
3885,2.28,1.13
3901,2.28,1.13
3917,2.28,1.13
3934,2.28,1.13
3951,2.28,1.13
3968,2.28,1.12
3984,2.28,1.13
4000,2.28,1.13
4018,2.28,1.13
4034,2.28,1.13
4050,2.28,1.13
4067,2.28,1.13
4084,2.28,1.13
4101,2.28,1.13
4117,2.28,1.13
4133,2.28,1.13
4151,2.28,1.12
4167,2.28,1.13
4184,2.28,1.13
4200,2.28,1.13
4217,2.28,1.13
4234,2.28,1.13
4250,2.28,1.13
4267,2.28,1.13
4284,2.28,1.13
4300,2.28,1.13
4317,2.28,1.13
4333,2.28,1.13
4350,2.28,1.13
4367,2.28,1.12
4383,2.28,1.13
4400,2.28,1.13
4417,2.28,1.12
4433,2.28,1.13
4450,2.28,1.13
4466,2.28,1.13
4484,2.28,1.12
4500,2.28,1.13
4516,2.28,1.13
4533,2.28,1.12
4550,2.28,1.13
4567,2.28,1.13
4583,2.28,1.13
4599,2.28,1.12
4617,2.28,1.13
4633,2.28,1.13
4649,2.28,1.13
4666,2.28,1.13
4683,2.28,1.13
4700,2.28,1.13
4716,2.28,1.13
4732,2.28,1.13
4750,2.28,1.13
4766,2.28,1.13
4783,2.28,1.13
4799,2.28,1.13
4816,2.28,1.13
4833,2.28,1.13
4849,2.28,1.13
4866,2.28,1.13
4883,2.28,1.13
4899,2.28,1.13
4916,2.28,1.13
4932,2.28,1.12
4950,2.28,1.13
4966,2.28,1.13
4982,2.28,1.13
4999,2.28,1.13
5016,2.28,1.13
5032,2.28,1.13
5049,2.28,1.13
5065,2.28,1.13
5083,2.28,1.13
5099,2.28,1.13
5115,2.28,1.13
5132,2.28,1.12
5149,2.28,1.13
5166,2.28,1.12
5182,2.28,1.13
5198,2.28,1.13
5216,2.28,1.13
5232,2.28,1.13
5249,2.28,1.13
5265,2.28,1.13
5282,2.28,1.13
5299,2.28,1.13
5315,2.28,1.13
5331,2.28,1.13
5349,2.28,1.13
5365,2.28,1.13
5382,2.28,1.13
5398,2.28,1.12
5415,2.28,1.13
5432,2.28,1.13
5448,2.28,1.13
5465,2.28,1.12
5482,2.28,1.13
5498,2.28,1.13
5515,2.28,1.13
5531,2.28,1.13
5549,2.28,1.13
5565,2.28,1.13
5581,2.28,1.13
5598,2.28,1.13
5615,2.28,1.13
5632,2.28,1.13
5648,2.28,1.13
5664,2.28,1.13
5682,2.28,1.13
5698,2.28,1.13
5714,2.28,1.13
5731,2.28,1.13
5748,2.28,1.13
5765,2.28,1.13
5781,2.28,1.13
5797,2.28,1.13
5815,2.28,1.13
5831,2.28,1.13
5848,2.28,1.13
5864,2.28,1.13
5881,2.28,1.13
5898,2.28,1.13
5914,2.28,1.13
5931,2.28,1.12
5948,2.28,1.12
5964,2.28,1.13
5981,2.28,1.13
5997,2.28,1.13
6014,2.28,1.13
6031,2.28,1.13
6047,2.28,1.13
6064,2.28,1.13
6081,2.28,1.13
6097,2.28,1.13
6114,2.28,1.12
6130,2.28,1.13
6148,2.28,1.13
6164,2.28,1.12
6180,2.28,1.13
6197,2.28,1.13
6214,2.28,1.13
6231,2.28,1.13
6247,2.28,1.13
6263,2.28,1.13
6281,2.28,1.13
6297,2.28,1.13
6313,2.28,1.13
6330,2.28,1.13
6347,2.28,1.13
6364,2.28,1.13
6380,2.28,1.12
6396,2.28,1.13
6414,2.28,1.13
6430,2.28,1.13
6447,2.28,1.13
6463,2.28,1.12
6480,2.28,1.13
6497,2.28,1.13
6513,2.28,1.13
6530,2.28,1.13
6547,2.28,1.13
6563,2.28,1.12
6580,2.28,1.13
6596,2.28,1.12
6614,2.28,1.13
6630,2.28,1.13
6646,2.28,1.12
6663,2.28,1.13
6680,2.28,1.13
6696,2.28,1.13
6713,2.28,1.13
6729,2.28,1.13
6747,2.28,1.13
6763,2.28,1.13
6779,2.28,1.13
6796,2.28,1.13
6813,2.28,1.13
6830,2.28,1.13
6846,2.28,1.13
6862,2.28,1.13
6880,2.28,1.12
6896,2.28,1.13
6913,2.28,1.13
6929,2.28,1.12
6946,2.28,1.13
6963,2.28,1.13
6979,2.28,1.13
6995,2.28,1.13
7013,2.28,1.13
7029,2.28,1.13
7046,2.28,1.12
7062,2.28,1.13
7079,2.28,1.13
7096,2.28,1.13
7112,2.28,1.13
7129,2.28,1.13
7146,2.28,1.13
7162,2.28,1.13
7179,2.28,1.12
7195,2.28,1.13
7213,2.28,1.13
7229,2.28,1.13
7245,2.28,1.13
7262,2.28,1.13
7279,2.28,1.12
7296,2.28,1.13
7312,2.28,1.13
7328,2.28,1.13
7346,2.28,1.13
7362,2.28,1.13
7378,2.28,1.12
7395,2.28,1.12
7412,2.28,1.13
7429,2.28,1.13
7445,2.28,1.13
7461,2.28,1.12
7479,2.28,1.13
7495,2.28,1.13
7512,2.28,1.13
7528,2.28,1.13
7545,2.28,1.13
7562,2.28,1.13
7578,2.28,1.12
7595,2.28,1.13
7612,2.28,1.13
7628,2.28,1.13
7645,2.28,1.13
7661,2.28,1.12
7678,2.28,1.13
7695,2.28,1.13
7711,2.28,1.13
7728,2.28,1.13
7745,2.28,1.13
7761,2.28,1.13
7778,2.28,1.13
7794,2.28,1.13
7812,2.28,1.13
7828,2.28,1.13
7844,2.28,1.13
7861,2.28,1.13
7878,2.28,1.13
7895,2.28,1.13
7911,2.28,1.13
7927,2.28,1.13
7945,2.28,1.13
7961,2.28,1.13
7977,2.28,1.13
7994,2.28,1.13
8011,2.28,1.13
8028,2.28,1.13
8044,2.28,1.13
8060,2.28,1.13
8078,2.28,1.13
8094,2.28,1.13
8111,2.28,1.13
8127,2.28,1.13
8144,2.28,1.13
8161,2.28,1.13
8177,2.28,1.13
8194,2.28,1.13
8211,2.28,1.13
8227,2.28,1.13
8244,2.28,1.13
8260,2.28,1.13
8278,2.28,1.13
8294,2.28,1.13
8310,2.28,1.13
8327,2.28,1.13
8344,2.28,1.13
8360,2.28,1.13
8377,2.28,1.13
8393,2.28,1.13
8411,2.28,1.13
8427,2.28,1.13
8443,2.28,1.13
8460,2.28,1.13
8477,2.28,1.13
8494,2.28,1.13
8510,2.28,1.13
8526,2.28,1.13
8544,2.28,1.13
8560,2.28,1.13
8577,2.28,1.13
8593,2.28,1.13
8610,2.28,1.13
8627,2.28,1.13
8643,2.28,1.13
8659,2.28,1.13
8677,2.28,1.13
8693,2.28,1.13
8710,2.28,1.13
8726,2.28,1.13
8743,2.28,1.13
8760,2.28,1.13
8776,2.28,1.13
8793,2.28,1.13
8810,2.28,1.13
8826,2.28,1.12
8843,2.28,1.13
8859,2.28,1.13
8877,2.28,1.13
8893,2.28,1.13
8909,2.28,1.13
8926,2.28,1.13
8943,2.28,1.13
8960,2.28,1.13
8976,2.28,1.13
8992,2.28,1.13
9010,2.28,1.13
9026,2.28,1.13
9042,2.28,1.13
9059,2.28,1.13
9076,2.28,1.13
9093,2.28,1.13
9109,2.28,1.13
9125,2.28,1.13
9143,2.28,1.13
9159,2.28,1.13
9176,2.28,1.13
9192,2.28,1.13
9209,2.28,1.13
9226,2.28,1.13
9242,2.28,1.13
9259,2.28,1.12
9276,2.28,1.13
9292,2.28,1.13
9309,2.28,1.13
9325,2.28,1.13
9342,2.28,1.12
9359,2.28,1.13
9375,2.28,1.13
9392,2.28,1.13
9409,2.28,1.13
9425,2.28,1.13
9442,2.28,1.13
9458,2.28,1.13
9476,2.28,1.13
9492,2.28,1.13
9508,2.28,1.12
9525,2.28,1.13
9542,2.28,1.13
9559,2.28,1.13
9575,2.28,1.13
9591,2.28,1.13
9609,2.28,1.13
9625,2.28,1.13
9641,2.28,1.13
9658,2.28,1.13
9675,2.28,1.13
9692,2.28,1.13
9708,2.28,1.13
9724,2.28,1.13
9742,2.28,1.13
9758,2.28,1.13
9775,2.28,1.13
9791,2.28,1.13
9808,2.28,1.13
9825,2.28,1.13
9841,2.28,1.13
9858,2.28,1.13
9875,2.28,1.13
9891,2.28,1.13
9908,2.28,1.13
9924,2.28,1.13
9942,2.28,1.13
9958,2.28,1.13
9974,2.28,1.13
9991,2.28,1.13
10008,2.28,1.13
10025,2.28,1.13
10043,2.28,1.12
10060,2.28,1.13
10079,2.28,1.13
10096,2.28,1.12
10114,2.28,1.13
10131,2.28,1.13
10149,2.28,1.13
10167,2.28,1.13
10184,2.28,1.13
10202,2.28,1.13
10220,2.28,1.13
10237,2.28,1.13
10255,2.28,1.13
10272,2.28,1.13
10291,2.28,1.13
10308,2.28,1.12
10326,2.28,1.13
10344,2.28,1.12
10361,2.28,1.13
10379,2.28,1.13
10396,2.28,1.13
10415,2.28,1.13
10432,2.28,1.12
10449,2.28,1.13
10467,2.28,1.13
10485,2.28,1.13
10503,2.28,1.13
10520,2.28,1.13
10537,2.28,1.13
10556,2.28,1.13
10573,2.28,1.13
10591,2.28,1.13
10609,2.28,1.13
10627,2.28,1.13
10644,2.28,1.13
10661,2.28,1.12
10680,2.28,1.13
10697,2.28,1.13
10715,2.28,1.13
10732,2.28,1.13
10750,2.28,1.13
10768,2.28,1.13
10785,2.28,1.13
10803,2.28,1.13
10821,2.28,1.13
10839,2.28,1.13
10856,2.28,1.13
10874,2.28,1.13
10892,2.28,1.13
10909,2.28,1.13
10927,2.28,1.13
10945,2.28,1.13
10962,2.28,1.13
10980,2.28,1.13
10997,2.28,1.13
11016,2.28,1.13
11033,2.28,1.13
11051,2.28,1.13
11068,2.28,1.13
11086,2.28,1.13
11104,2.28,1.13
11121,2.28,1.13
11140,2.28,1.13
11157,2.28,1.13
11174,2.28,1.13
11192,2.28,1.13
11210,2.28,1.13
11228,2.28,1.13
11245,2.28,1.13
11262,2.28,1.13
11281,2.28,1.13
11298,2.28,1.13
11316,2.28,1.13
11333,2.28,1.13
11352,2.28,1.13
11369,2.28,1.13
11386,2.28,1.13
11404,2.28,1.13
11422,2.28,1.13
11440,2.28,1.12
11457,2.28,1.13
11475,2.28,1.12
11493,2.28,1.13
11510,2.28,1.12
11528,2.28,1.13
11546,2.28,1.13
11564,2.28,1.13
11581,2.28,1.12
11598,2.28,1.13
11617,2.28,1.13
11634,2.28,1.12
11652,2.28,1.13
11669,2.28,1.13
11687,2.28,1.13
11705,2.28,1.13
11722,2.28,1.13
11741,2.28,1.13
11758,2.28,1.13
11776,2.28,1.13
11793,2.28,1.13
11811,2.28,1.13
11829,2.28,1.13
11846,2.28,1.13
11864,2.28,1.13
11882,2.28,1.13
11899,2.28,1.13
11917,2.28,1.13
11934,2.28,1.13
11953,2.28,1.13
11970,2.28,1.13
11987,2.28,1.13
12006,2.28,1.13
12023,2.28,1.13
12041,2.28,1.13
12058,2.28,1.13
12077,2.28,1.13
12094,2.28,1.13
12111,2.28,1.13
12129,2.28,1.13
12147,2.28,1.13
12165,2.28,1.13
12182,2.28,1.13
12199,2.28,1.13
12218,2.28,1.13
12235,2.28,1.13
12253,2.28,1.13
12271,2.28,1.12
12289,2.28,1.13
12306,2.28,1.13
12323,2.28,1.13
12342,2.28,1.13
12359,2.28,1.13
12377,2.28,1.13
12394,2.28,1.13
12412,2.28,1.13
12430,2.28,1.13
12447,2.28,1.13
12465,2.28,1.13
12483,2.28,1.13
12500,2.28,1.13
12518,2.28,1.13
12535,2.28,1.13
12554,2.28,1.13
12571,2.28,1.13
12589,2.28,1.13
12607,2.28,1.13
12624,2.28,1.13
12642,2.28,1.13
12659,2.28,1.13
12678,2.28,1.13
12695,2.28,1.13
12712,2.28,1.13
12730,2.28,1.13
12748,2.28,1.13
12766,2.28,1.13
12783,2.28,1.13
12801,2.28,1.13
12819,2.28,1.13
12836,2.28,1.13
12854,2.28,1.13
12872,2.28,1.13
12890,2.28,1.13
12907,2.28,1.13
12924,2.28,1.13
12943,2.28,1.12
12960,2.28,1.13
12978,2.28,1.13
12995,2.28,1.12
13014,2.28,1.13
13031,2.28,1.13
13048,2.28,1.13
13066,2.28,1.13
13084,2.28,1.13
13102,2.28,1.13
13119,2.28,1.13
13137,2.28,1.13
13155,2.28,1.13
13172,2.28,1.13
13190,2.28,1.13
13208,2.28,1.13
13225,2.28,1.13
13243,2.28,1.13
13260,2.28,1.13
13279,2.28,1.13
13296,2.28,1.12
13314,2.28,1.12
13331,2.28,1.13
13349,2.28,1.13
13367,2.28,1.13
13384,2.28,1.12
13403,2.28,1.13
13420,2.28,1.13
13437,2.28,1.13
13455,2.28,1.13
13473,2.28,1.13
13491,2.28,1.13
13508,2.28,1.13
13526,2.28,1.13
13544,2.28,1.13
13561,2.28,1.13
13579,2.28,1.13
13596,2.28,1.13
13615,2.28,1.13
13632,2.28,1.13
13649,2.28,1.13
13667,2.28,1.13
13685,2.28,1.13
13703,2.28,1.13
13720,2.28,1.13
13739,2.28,1.13
13756,2.28,1.13
13773,2.28,1.13
13791,2.28,1.13
13809,2.28,1.13
13827,2.28,1.13
13844,2.28,1.13
13861,2.28,1.13
13880,2.28,1.13
13897,2.28,1.13
13915,2.28,1.13
13932,2.28,1.13
13950,2.28,1.13
13968,2.28,1.13
13985,2.28,1.13
14004,2.28,1.13
14021,2.28,1.13
14039,2.28,1.13
14056,2.28,1.13
14074,2.28,1.13
14092,2.28,1.13
14109,2.28,1.13
14127,2.28,1.13
14145,2.28,1.13
14162,2.28,1.13
14180,2.28,1.13
14197,2.28,1.13
14216,2.28,1.13
14233,2.28,1.13
14251,2.28,1.13
14269,2.28,1.13
14286,2.28,1.13
14304,2.28,1.13
14321,2.28,1.13
14340,2.28,1.13
14357,2.28,1.13
14374,2.28,1.13
14392,2.28,1.13
14410,2.28,1.13
14428,2.28,1.13
14445,2.28,1.13
14462,2.28,1.13
14481,2.28,1.13
14498,2.28,1.13
14516,2.28,1.13
14534,2.28,1.13
14552,2.28,1.13
14569,2.28,1.13
14586,2.28,1.13
14605,2.28,1.13
14622,2.28,1.13
14640,2.28,1.13
14657,2.28,1.13
14675,2.28,1.13
14693,2.28,1.13
14710,2.28,1.13
14728,2.28,1.13
14746,2.28,1.13
14764,2.28,1.13
14781,2.28,1.13
14798,2.28,1.13
14817,2.28,1.13
14834,2.28,1.13
14852,2.28,1.13
14870,2.28,1.12
14887,2.28,1.13
14905,2.28,1.13
14922,2.28,1.13
14941,2.28,1.13
14958,2.28,1.13
14976,2.28,1.13
14993,2.28,1.13
15011,2.28,1.13
15029,2.28,1.13
15046,2.28,1.13
15064,2.28,1.13
15082,2.28,1.13
15099,2.28,1.13
15117,2.28,1.13
15135,2.28,1.13
15153,2.28,1.13
15170,2.28,1.13
15187,2.28,1.13
15206,2.28,1.13
15223,2.28,1.12
15241,2.28,1.13
15258,2.28,1.13
15277,2.28,1.13
15294,2.28,1.13
15311,2.28,1.13
15329,2.28,1.13
15347,2.28,1.12
15365,2.28,1.13
15382,2.28,1.13
15400,2.28,1.13
15418,2.28,1.13
15435,2.28,1.13
15453,2.28,1.12
15471,2.28,1.13
15489,2.28,1.12
15506,2.28,1.13
15523,2.28,1.13
15542,2.28,1.13
15559,2.28,1.13
15577,2.28,1.13
15594,2.28,1.13
15612,2.28,1.13
15630,2.28,1.13
15647,2.28,1.13
15666,2.28,1.13
15683,2.28,1.12
15700,2.28,1.13
15718,2.28,1.13
15736,2.28,1.13
15754,2.28,1.13
15771,2.28,1.13
15789,2.28,1.13
15807,2.28,1.13
15824,2.28,1.13
15842,2.28,1.13
15859,2.28,1.13
15878,2.28,1.13
15895,2.28,1.13
15912,2.28,1.13
15930,2.28,1.13
15948,2.28,1.13
15966,2.28,1.13
15983,2.28,1.13
16002,2.28,1.13
16019,2.28,1.13
16036,2.28,1.13
16054,2.28,1.13
16072,2.28,1.13
16090,2.28,1.13
16107,2.28,1.13
16124,2.28,1.13
16143,2.28,1.13
16160,2.28,1.13
16178,2.28,1.13
16195,2.28,1.13
16214,2.28,1.13
16231,2.28,1.13
16248,2.28,1.13
16267,2.28,1.13
16284,2.28,1.13
16302,2.28,1.12
16319,2.28,1.13
16337,2.28,1.13
16355,2.28,1.13
16372,2.28,1.13
16390,2.28,1.13
16408,2.28,1.13
16425,2.28,1.13
16443,2.28,1.13
16460,2.28,1.13
16479,2.28,1.13
16496,2.28,1.13
16514,2.28,1.13
16532,2.28,1.13
16549,2.28,1.13
16567,2.28,1.13
16584,2.28,1.13
16603,2.28,1.12
16620,2.28,1.13
16637,2.28,1.13
16655,2.28,1.13
16673,2.28,1.13
16691,2.28,1.13
16708,2.28,1.13
16726,2.28,1.13
16744,2.28,1.13
16761,2.28,1.13
16779,2.28,1.13
16797,2.28,1.13
16815,2.28,1.13
16832,2.28,1.13
16849,2.28,1.13
16868,2.28,1.13
16885,2.28,1.13
16903,2.28,1.13
16920,2.28,1.12
16939,2.28,1.13
16956,2.28,1.13
16973,2.28,1.13
16991,2.28,1.13
17009,2.28,1.12
17027,2.28,1.13
17044,2.28,1.13
17061,2.28,1.12
17080,2.28,1.12
17097,2.28,1.13
17115,2.28,1.13
17133,2.28,1.13
17150,2.28,1.13
17168,2.28,1.13
17185,2.28,1.13
17204,2.28,1.13
17221,2.28,1.13
17239,2.28,1.13
17256,2.28,1.13
17274,2.28,1.13
17292,2.28,1.13
17309,2.28,1.13
17327,2.28,1.13
17345,2.28,1.13
17362,2.28,1.13
17380,2.28,1.13
17398,2.28,1.13
17416,2.28,1.13
17433,2.28,1.13
17451,2.28,1.13
17469,2.28,1.13
17486,2.28,1.13
17504,2.28,1.13
17521,2.28,1.13
17540,2.28,1.13
17557,2.28,1.12
17574,2.28,1.12
17592,2.28,1.13
17610,2.28,1.13
17628,2.28,1.13
17645,2.28,1.13
17664,2.28,1.13
17681,2.28,1.13
17698,2.28,1.13
17716,2.28,1.12
17734,2.28,1.13
17752,2.28,1.12
17769,2.28,1.13
17786,2.28,1.13
17805,2.28,1.13
17822,2.28,1.13
17840,2.28,1.13
17857,2.28,1.13
17875,2.28,1.13
17893,2.28,1.13
17910,2.28,1.13
17929,2.28,1.13
17946,2.28,1.13
17964,2.28,1.12
17981,2.28,1.13
17999,2.28,1.13
18017,2.28,1.13
18034,2.28,1.13
18052,2.28,1.13
18070,2.28,1.13
18087,2.28,1.13
18105,2.28,1.13
18122,2.28,1.12
18141,2.28,1.13
18158,2.28,1.13
18176,2.28,1.13
18193,2.28,1.13
18211,2.28,1.13
18229,2.28,1.13
18246,2.28,1.13
18265,2.28,1.13
18282,2.28,1.13
18299,2.28,1.13
18317,2.28,1.13
18335,2.28,1.13
18353,2.28,1.13
18370,2.28,1.13
18387,2.28,1.13
18406,2.28,1.13
18423,2.28,1.13
18441,2.28,1.13
18458,2.28,1.13
18477,2.28,1.13
18494,2.28,1.13
18511,2.28,1.13
18530,2.28,1.13
18547,2.28,1.13
18565,2.28,1.13
18582,2.28,1.13
18600,2.28,1.13
18618,2.28,1.13
18635,2.28,1.13
18653,2.28,1.13
18671,2.28,1.13
18689,2.28,1.13
18706,2.28,1.13
18723,2.28,1.13
18742,2.28,1.13
18759,2.28,1.13
18777,2.28,1.13
18795,2.28,1.13
18812,2.28,1.13
18830,2.28,1.13
18847,2.28,1.13
18866,2.28,1.13
18883,2.28,1.13
18900,2.28,1.13
18918,2.28,1.13
18936,2.28,1.13
18954,2.28,1.13
18971,2.28,1.13
18989,2.28,1.13
19007,2.28,1.12
19024,2.28,1.13
19042,2.28,1.13
19060,2.28,1.13
19078,2.28,1.12
19095,2.28,1.13
19112,2.28,1.12
19131,2.28,1.13
19148,2.28,1.13
19166,2.28,1.13
19183,2.28,1.13
19202,2.28,1.13
19219,2.28,1.13
19236,2.28,1.13
19254,2.28,1.13
19272,2.28,1.13
19290,2.28,1.13
19307,2.28,1.13
19324,2.28,1.13
19343,2.28,1.13
19360,2.28,1.13
19378,2.28,1.13
19396,2.28,1.13
19414,2.28,1.13
19431,2.28,1.13
19448,2.28,1.13
19467,2.28,1.13
19484,2.28,1.13
19502,2.28,1.13
19519,2.28,1.13
19537,2.28,1.13
19555,2.28,1.13
19572,2.28,1.13
19590,2.28,1.13
19608,2.28,1.13
19625,2.28,1.13
19643,2.28,1.12
19661,2.28,1.13
19679,2.28,1.13
19696,2.28,1.12
19714,2.28,1.13
19732,2.28,1.13
19749,2.28,1.13
19767,2.28,1.12
19784,2.28,1.13
19803,2.28,1.13
19820,2.28,1.13
19837,2.28,1.13
19855,2.28,1.13
19873,2.28,1.13
19891,2.28,1.13
19908,2.28,1.13
19927,2.28,1.13
19944,2.28,1.13
19961,2.28,1.13
19979,2.28,1.13
19997,2.28,1.12
20015,2.28,1.13
20032,2.28,1.13
20049,2.28,1.13
20068,2.28,1.13
20085,2.28,1.13
20103,2.28,1.13
20120,2.28,1.13
20139,2.28,1.13
20156,2.28,1.12
20173,2.28,1.13
20192,2.28,1.13
20209,2.28,1.13
20227,2.28,1.13
20244,2.28,1.12
20262,2.28,1.13
20280,2.28,1.13
20297,2.28,1.13
20315,2.28,1.12
20333,2.28,1.13
20350,2.28,1.13
20368,2.28,1.13
20385,2.28,1.13
20404,2.28,1.13
20421,2.28,1.13
20439,2.28,1.13
20456,2.28,1.13
20474,2.28,1.13
20492,2.28,1.13
20509,2.28,1.12
20528,2.28,1.13
20545,2.28,1.13
20562,2.28,1.12
20580,2.28,1.13
20598,2.28,1.13
20616,2.28,1.13
20633,2.28,1.13
20651,2.28,1.13
20669,2.28,1.13
20686,2.28,1.13
20704,2.28,1.13
20721,2.28,1.13
20740,2.28,1.13
20757,2.28,1.13
20774,2.28,1.13
20793,2.28,1.13
20810,2.28,1.13
20828,2.28,1.13
20845,2.28,1.13
20864,2.28,1.13
20881,2.28,1.13
20898,2.28,1.13
20916,2.28,1.13
20934,2.28,1.13
20952,2.28,1.13
20969,2.28,1.13
20986,2.28,1.13
21005,2.28,1.13
21022,2.28,1.13
21040,2.28,1.13
21058,2.28,1.13
21075,2.28,1.13
21093,2.28,1.13
21110,2.28,1.13
21129,2.28,1.13
21146,2.28,1.13
21164,2.28,1.13
21181,2.28,1.13
21199,2.28,1.13
21217,2.28,1.13
21234,2.28,1.13
21252,2.28,1.13
21270,2.28,1.13
21287,2.28,1.13
21305,2.28,1.13
21323,2.28,1.13
21341,2.28,1.13
21358,2.28,1.13
21376,2.28,1.13
21394,2.28,1.12
21411,2.28,1.12
21429,2.28,1.13
21446,2.28,1.12
21465,2.28,1.13
21482,2.28,1.12
21499,2.28,1.13
21517,2.28,1.12
21535,2.28,1.13
21553,2.28,1.13
21570,2.28,1.13
21587,2.28,1.13
21606,2.28,1.13
21623,2.28,1.13
21641,2.28,1.12
21659,2.28,1.13
21677,2.28,1.13
21694,2.28,1.13
21711,2.28,1.12
21730,2.28,1.13
21747,2.28,1.13
21765,2.28,1.13
21782,2.28,1.13
21800,2.28,1.13
21818,2.28,1.13
